"_id",address,dateTime,lat,lng,text
895057138887872512,,2017-08-08 20:00:25,,,@CETSP_ monitora trânsito na região do Transamérica Expo Center. \nSaiba mais: https://t.co/O6WsUVwnZS
894999249947160577,,2017-08-08 16:10:24,,,"Acompanhe a live do ""Mesa Redonda"" no MobiLab, com pauta ""Estatuto do pedestre: oportunidades e desafios"": https://t.co/bPn29xbfOx 🚶🚶‍♀️😉"
894999175573766144,,2017-08-08 16:10:06,,,"Linha 6291/10 terá mudanças nas manhãs de sábado e domingo a partir de sábado, dia 12: https://t.co/HeI3yeXKIV"
894966490683801603,,2017-08-08 14:00:13,,,Saiba como obter Isenção de Rodízio Municipal para Veículo de Pessoa com Deficiência: https://t.co/Cd5dUX2roX ♿️🚘👍
894940062256967684,,2017-08-08 12:15:12,,,Dia 8 de Agosto: Dia Mundial do Pedestre 🚶‍♀️🚶🏃‍♀️🏃 https://t.co/i6OK4mKSPP
894906120577462272,,2017-08-08 10:00:20,,,Quando vejo motorista dando preferência ao pedestre. 🚶🚶‍♀️👍🚘 https://t.co/Qmr74opBjE
894724890753998848,,2017-08-07 22:00:11,,,"Não importa se o destino é ""ali na esquina"" ou ""do outro lado da cidade"", sempre utilize o cinto de segurança.… https://t.co/pOiHcywIzd"
894694704989732864,,2017-08-07 20:00:14,,,A @sptrans_ irá modificar 14 linhas na Zona Leste para obras no Monotrilho\nSaiba mais: https://t.co/fCA0T7WCSY 🚄⛔️🚧
894664515413053440,,2017-08-07 18:00:17,,,Obra da Sabesp na região do Horto Florestal motiva mudança da linha 1018/10 Vila Rosa - Metrô Santana. Confira: https://t.co/cpvtnC6nn5
894649372666978305,,2017-08-07 17:00:06,,,@CETSP_ monitora vias da Bela Vista para Festa Nossa Senhora Achiropita 2017. Saiba mais: https://t.co/Pnd9ijLADR
894599058186227715,,2017-08-07 13:40:10,,,📸 Siga a Secretaria de Mobilidade e Transportes também no Instagram https://t.co/pscntJQujj https://t.co/UwX8k8nWwF
894543701489459201,,2017-08-07 10:00:12,,,Conheça ações de Educação de Trânsito da @CETSP_ https://t.co/2irNHnm7UL https://t.co/K2ua5oqgHQ
894332343695147009,,2017-08-06 20:00:21,,,📚🚌 Conheça o programa Livro na Faixa da @sptrans_ https://t.co/ldXod2qvuB https://t.co/R7YD0d8aXx
894302090964676608,,2017-08-06 18:00:08,,,Mudanças viárias levam @sptrans_ a modificar duas linhas a partir de segunda-feira. Saiba mais: https://t.co/Eqooif74dw
894271908023328768,,2017-08-06 16:00:12,,,"Eventos, Obras e Serviços em vias públicas: como obter autorização https://t.co/YUhgVPOYAs via @CETSP_"
894241718152855552,,2017-08-06 14:00:14,,,🚧 @CETSP_ interdita Túnel Papa João Paulo II para manutenção https://t.co/vQgJ2QQvWU
894211589762691073,,2017-08-06 12:00:31,,,"Terminais Pirituba, Lapa e Sacomã recebem a exposição de esculturas de elefantes durante o mês de agosto… https://t.co/gZNR9SfTZE"
894181294556553217,,2017-08-06 10:00:08,,,"🚧 Para serviços de manutenção viária, @CETSP_ interdita parcialmente a Marginal Tietê https://t.co/73HzRmLCwt https://t.co/QE6An1PCYM"
893969894236205058,,2017-08-05 20:00:06,,,🚧 @CETSP_ monitora trânsito na região da Luz para exposição de veículos antigos https://t.co/X0jlzmwy08 https://t.co/sYUq0ry74U
893939747927797760,,2017-08-05 18:00:19,,,📲❓ Dúvidas sobre a Zona Azul Digital? https://t.co/hpU0Rpgfeb via @CETSP_ https://t.co/OJVsHJIfVN
893909516349255680,,2017-08-05 16:00:11,,,⚠️🚌 Fique por dentro das mudanças operacionais nas linhas gerenciadas pela @sptrans_ https://t.co/sgAd658A28 https://t.co/yVTzX07oyS
893879302311301120,,2017-08-05 14:00:07,,,Você pode recarregar o seu cartão bilhete único de diversas maneiras.\nConheça melhor as opções:… https://t.co/c6QvAXpiHf
893849156032311297,,2017-08-05 12:00:20,,,"🚧 @CETSP_ vai monitora o trânsito na Barra Funda para evento “Festa Multicultural Boliviana"" https://t.co/uItvMmN94C https://t.co/iuQXBodnke"
893818939620421632,,2017-08-05 10:00:16,,,Cinco linhas da Zona Sul terão novos itinerários a partir de hoje. \nSaiba mais: https://t.co/QmFLTcyPFp
893637704881246208,,2017-08-04 22:00:06,,,"🚌❤️ Visando melhorias na operação, cinco linhas da Zona Sul terão novos itinerários a partir de amanhã (5) https://t.co/R7Zh2nnb0E"
893607499248664579,,2017-08-04 20:00:04,,,Lembrando que hoje a Av. Sapopemba será parcialmente interditada para obras do Monotrilho das 23h às 5h: https://t.co/awcGgqnTDF
893577331717156865,,2017-08-04 18:00:12,,,♿️ Posto móvel para Cartão de Estacionamento de Idoso e de Pessoa com Deficiência prorroga atendimento até domingo… https://t.co/bPpD4LkpRo
893547348000985089,,2017-08-04 16:01:03,,,62 linhas serão alteradas pela @sptrans_ para 22ª edição da Corrida do Centro Histórico neste domingo. Confira:… https://t.co/dKizcwrkp1
893516962831245312,,2017-08-04 14:00:19,,,A @CETSP_ irá monitorar trânsito na região da Barra Funda para realização de evento no fim de semana. Saiba mais: https://t.co/5JLrWrBPov
893486821635698689,,2017-08-04 12:00:33,,,"As vezes depois do almoço vem aquela leve sonolência, não se arrisque dirigindo ;)  #transportepúblico #vádeônibus… https://t.co/YjXk0w8aNp"
893481949330898944,,2017-08-04 11:41:11,,,Transmissão do 1ºDemo Day MobiLab retomada no Instagram: https://t.co/pscntJQujj\nVem assistir com a gente ! ;)
893472221355749376,,2017-08-04 11:02:32,,,Voltaremos em 15min com a transmissão do Demo Day no MobiLab pelo Instagram: https://t.co/pscntJQujj
893456646709661697,,2017-08-04 10:00:38,,,Foi embarcar e estava sem carga no Bilhete Único ? Recarregue pela internet e evite filas 👌😉📲… https://t.co/lwYqp7yWeM
893449283206352897,,2017-08-04 09:31:23,,,Demo Day - MobiLab https://t.co/rqQG1ubqbU
893275502684721152,,2017-08-03 22:00:50,,,"A noite a atenção ao dirigir precisa ser ainda maior.  Esteja sempre atento, dirija com responsabilidade 👍🚘🌃 https://t.co/ahYjuSvLBa"
893247618784145408,,2017-08-03 20:10:02,,,Trajetos alternativos serão implantados na Zona Leste para permitir continuidade de obras do monotrilho. Saiba mais: https://t.co/C5M95Ok7nR
893245147495976960,,2017-08-03 20:00:13,,,Lembrando que a Avenida Sapopemba será parcialmente interditada pela @CETSP_ para obras do Monotrilho. Saiba mais : https://t.co/awcGgqnTDF
893215038831558657,,2017-08-03 18:00:35,,,♿️ Posto móvel para Cartão de Estacionamento de Idoso e de Pessoa com Deficiência prorroga atendimento… https://t.co/AaQ02jLx0G
893192280068247552,,2017-08-03 16:30:08,,,Linha 3046/10 Vl. Guarani-Metrô Tatuapé irá operar com itinerário alternativo das 18h às 22h para evento religioso: https://t.co/yASgfNIpqV
893154577582891009,,2017-08-03 14:00:19,,,"#TBT Praça Armando de Sales Oliveira, local onde foi feita uma das primeiras intervenções no trânsito, aplicando a… https://t.co/ZrR8QU5FFX"
893124342720192512,,2017-08-03 12:00:11,,,Você pode recarregar o seu cartão bilhete único de diversas maneiras.\nConheça melhor as opções:… https://t.co/n3ZtNQcR29
893094260156895233,,2017-08-03 10:00:39,,,Quando vejo alguém carregando mochila nas costas no transporte público 😠Sempre carregue bolsas e sacolas nas mãos 💼… https://t.co/8QCZBvIEb3
892912982929408000,,2017-08-02 22:00:19,,,"A @CETSP_ vai interditar o Complexo Viário Maria Maluf, sentido Anchieta para serviços de manutenção: https://t.co/887i68ZFYk"
892882736339456000,,2017-08-02 20:00:07,,,"A Avenida Sapopemba será parcialmente interditada pela @CETSP_ para obras do Monotrilho, das 23h às 5h. Saiba mais : https://t.co/awcGgqnTDF"
892852616497164289,,2017-08-02 18:00:26,,,Posto Móvel no Shopping Interlagos prorroga atendimento por uma semana.\nSaiba Mais: https://t.co/185hnngVe7 👴👵🚘♿️
892837489626447872,,2017-08-02 17:00:20,,,Linha 675N/10 Term. Santo Amaro – Metrô Ana Rosa adota itinerário alternativo para obras de extensão viária.Confira: https://t.co/5uMfCG9544
892822393911214082,,2017-08-02 16:00:21,,,@SaoPauloFC x @Coritiba - Confira esquema de ônibus para jogo neste quinta-feira no Morumbi: https://t.co/RfEGcLmX4s
892762077542191104,,2017-08-02 12:00:40,,,Quando você vê o ônibus chegando e ainda não esta no ponto é assim ?\nCheque o Olho Vivo e fique mais tranquilo:… https://t.co/PNI9opiJnw
892749489529901056,,2017-08-02 11:10:39,,,👳‍♀️♿️ #OMundoPrecisaDe pessoas que respeitem o assento preferencial https://t.co/okHsO6LsUq
892731738161545216,,2017-08-02 10:00:07,,,"Confira as linhas que atendem ao Allianz Parque para evento Renaut, hoje das 16h às 00h. https://t.co/edBIiERlRr"
892550582384373760,,2017-08-01 22:00:16,,,"Trecho da Marginal pinheiros será interditado pela @CETSP_ para mutirão de limpeza, das 23h às 4h. Saiba mais: https://t.co/mnekuQq3k6"
892520326843817984,,2017-08-01 20:00:02,,,"Trecho da Av. Sapopemba será interditado pela @CETSP_ para obras do Monotrilho, das 23h às 5h. Saiba mais : https://t.co/FKKlS0DYE2"
892490207110598656,,2017-08-01 18:00:21,,,A @sptrans_ disponibilizará 113 vans do Atende para 15 eventos no final de semana. Confira: https://t.co/JSrMN0MRPL https://t.co/C7NJFOR1z0
892460018917933056,,2017-08-01 16:00:24,,,Terminais de ônibus de São Paulo serão palco da Elephant Parade SP 2017.\nSaiba mais: https://t.co/b00aqkxEtp 🐘🎉
892436254704496641,,2017-08-01 14:25:58,,,⚠️ Motoristas podem realizar transferência de pontos no novo portal do DSV https://t.co/hOQOzCpBey
892399582214336512,,2017-08-01 12:00:15,,,Quando vejo um motorista dando preferência ao pedestre 👍❤️🚶🚶‍♀️🚘 https://t.co/wfaYY4rrZ6
892369430470111234,,2017-08-01 10:00:26,,,Se o sono estiver demais é melhor deixar o carro em casa. #vádeônibus #transportepúblico 💤😴🚍 https://t.co/7WKjRhewk0
892188161715130368,,2017-07-31 22:00:08,,,As aulas estão voltando e você ainda não está atualizado sobre o Bilhete Único de Estudante? Assista:… https://t.co/lyaInFyfsr
892157972884881408,,2017-07-31 20:00:10,,,@CETSP_ monitora região do Transamérica Expo Center para realização da \nBrazil Promotion e Conecta Imobi 2017: https://t.co/Hxvq6AJgRh
892120247595147268,,2017-07-31 17:30:16,,,"#PorQueNao checar no Olho Vivo os horários do ônibus que você vai precisar pegar ? https://t.co/wbSXOHt0U5 🚍😉👁 https://t.co/C2oia46yqG"
892097559342305281,"Rua Cayowaá, 1055 - Vila Pompeia, São Paulo - SP, Brazil",2017-07-31 16:00:07,-23.5375449,-46.6828437,@CETSP_ altera circulação da Rua Caiovaá em Perdizes. https://t.co/yWCxwfBo4N
892067393589137408,,2017-07-31 14:00:15,,,O número de juntas administrativas de recursos de infrações passará de 23 para 30 gradativamente. https://t.co/KV8Uo4Inkd
892037230310686721,,2017-07-31 12:00:23,,,📱🎞 Inscreva-se nos canais do YouTube da @CETSP_ https://t.co/vAVfjmr9ny e da @sptrans_  https://t.co/yATbNyji1T
892017428133269504,,2017-07-31 10:41:42,,,SMT implanta o Programa M’Boi segura nesta segunda-feira (31) https://t.co/7FXjVtVLbh https://t.co/owghwZ8GcV
891825777230131204,,2017-07-30 22:00:09,,,"Querendo chegar em casa mas não sabe quando seu ônibus vai passar? Calma, acesse o Olho Vivo :… https://t.co/u4uDUhPWDb"
891795568854544387,,2017-07-30 20:00:07,,,Túnel Daher Elias Cutait (Nove de Julho) será interditado pela @CETSP_ em ambos os sentidos para limpeza  https://t.co/Rdjip8rKgi
891765387389526016,,2017-07-30 18:00:11,,,Lembre-se de que á partir de Agosto o o uso das cotas gratuitas seguirá as mesmas regras da meia tarifa… https://t.co/oIPf6MPyWa
891735223674826759,,2017-07-30 16:00:19,,,Quando vejo o uso do assento preferencial sendo respeitado 👍👍 https://t.co/O63ot8Ea6J
891674788602806273,,2017-07-30 12:00:10,,,Obras na linha 15-Prata do Monotrilho motivam alteração em 12 itinerários na nesta semana : https://t.co/rawydokclU
891433202551840768,,2017-07-29 20:00:12,,,A @CETSP_ vai interditar parcialmente cruzamento para obras da extensão Viária Chucri Zaidan : https://t.co/vChMhEXO8t
891402974651699200,,2017-07-29 18:00:05,,,A @CETSP_ vai monitorar a região do Sambódromo das 17h ás 5h de dom. para  a realização do “Baile do Dennis” 🕺💃😉  https://t.co/bhqfP0pRA2
891312456391413760,,2017-07-29 12:00:24,,,A @CETSP_ irá monitorar o trânsito na região da Pompéia para realização do jogo entre @Palmeiras e @AvaiFC : https://t.co/X1EIk4UfWM
891282243104247808,"Limão, São Paulo - State of São Paulo, 02710-030, Brazil",2017-07-29 10:00:20,-23.506027,-46.673202,Av. Prof. Luiz Ignácio Anhaia Mello será parcialmente interditada neste sábado (30/07) para obras do Monotrilho : https://t.co/GhGLgF4j02
891101078774841345,,2017-07-28 22:00:27,,,"É sexta-feira e esta todo mundo querendo ir pra casa, deixe sempre o lado esquerdo da escada rolante livre ;) 🚶🚶‍♀️… https://t.co/IE3HhwKTY0"
891070923482312704,,2017-07-28 20:00:38,,,Acompanhe-nos também no Instagram 😎🤙\nhttps://t.co/pscntJQujj https://t.co/X6TFfSZt4L
891048766433894400,,2017-07-28 18:32:35,,,Região do Campo Limpo será monitorada pela @CETSP_ para realização de Festa Julina neste sábado (29/07) : https://t.co/BrNbpjUAhR
891010478960500736,,2017-07-28 16:00:27,,,Quando lembro que é possível recarregar o Bilhete Único pela Internet.\nAcesse :https://t.co/getwkyeXxr https://t.co/FExI6tHEfA
890980263827836928,,2017-07-28 14:00:23,,,"1º Encontro Comemorativo ao Dia Nacional do Motociclista altera linha na Zona Leste, dia (29/07), neste sábado. https://t.co/TqUwJv7O2d"
890950019297275904,,2017-07-28 12:00:12,,,Conecta Imobi 2017 motiva alterações em 15 itinerários nos dias 2 e 3 de Agosto. Saiba mais : https://t.co/NzzQHJNoow 🚍📋
890925386032447488,,2017-07-28 10:22:19,,,📱❤️🚍 #SerFelizEh saber que horas meu ônibus chega no ponto https://t.co/aeC0gpzEoK https://t.co/ytr8yD8o5V
890919841422610432,,2017-07-28 10:00:17,,,"Para saber mais sobre a Isenção de Rodízio Municipal de Veículos para Pessoa com Deficiência, acesse : https://t.co/4siRdhFdTC ♿️🚘😉👍"
890738640942485504,,2017-07-27 22:00:15,,,"Saiba como funciona o Transporte Escolar Privado, todo processo e documentos para se tornar condutor :… https://t.co/GzaehLNByH"
890708456696668160,,2017-07-27 20:00:19,,,Precisando realizar algum evento ou obra na via pública?  Saiba como obter autorização em: https://t.co/DYrwCIgp3I 📋🚧⚒🎧
890678226716065794,,2017-07-27 18:00:11,,,Quando percebo que o motorista esta usando o celular enquanto dirige. 📱🚫🚘\nNão utilize o celular dirigindo. https://t.co/jMVcETHa60
890648065903702016,,2017-07-27 16:00:21,,,📸 No #TBT de hoje o Viaduto 25 de Março nos anos 80 e a Linha 3 do @metrosp_oficial. Acima a ligação Leste Oeste https://t.co/kbZ6eFTsh8
890617843011551232,,2017-07-27 14:00:15,,,DSV começa a aumentar número de Jaris disponíveis na cidade https://t.co/51QRd3VFMK
890586364571521024,,2017-07-27 11:55:10,,,"#CoisasQueMeEstressa carregar mochila nas costas no transporte público. Colabore para a sua segurança e bem estar d… https://t.co/1vII9ApNJy"
890557422372257792,,2017-07-27 10:00:09,,,"Fé & Cultura – Ensaio para Festa Boliviana alterna itinerários para três linhas neste sábado, dia 29. Acesse: https://t.co/gnYoF6umOE"
890346015341129731,,2017-07-26 20:00:06,,,"⚠️🚌 Linha 3739/31 São Teodoro – Centro de Itaquera terá trajeto modificado a partir de sábado, dia 5 de agosto https://t.co/4MuKQEMVTd"
890315859822075904,,2017-07-26 18:00:16,,,🌺🚌 @sptrans_ ativa linha para 39º Festival das Cerejeiras do Parque do Carmo https://t.co/WIahjY24si https://t.co/RRZd2yhSVv
890285644257341440,,2017-07-26 16:00:12,,,"A mensagem não vai sumir, espere até que você pare o veículo e esteja + seguro 😉📱🚫 Enquanto estiver dirigindo, pres… https://t.co/M70fSLePDb"
890255579909902336,,2017-07-26 14:00:45,,,"#OBomDoTwitterE que você fica sabendo de tudo ligado a Secretaria Municipal de Mobilidade e Transportes em tempo re… https://t.co/ZlwQcuPvnw"
890209107730456576,,2017-07-26 10:56:05,,,👳‍♀️👳 Respeite o assento do Idoso no transporte coletivo #DiadosAvós https://t.co/U0Q8sChweo
890195083710144512,,2017-07-26 10:00:21,,,Fácil acesso a informação pública. Dados da @smtsp_ que são de interesse coletivo ou geral. Acesse:… https://t.co/84SHtbyaYb
889953440436289538,,2017-07-25 18:00:09,,,Museu dos Transportes continua aberto ao público mesmo durante serviços de manutenção no prédio https://t.co/LRzcCd4GvT 🚍🚄
889922132532219904,"R. XV de Novembro, 1540 - Centro, Blumenau - SC, 89012-590, Brazil",2017-07-25 15:55:45,-26.9150004,-49.0692929,⚠️O Posto da @sptrans_ na Rua XV de Novembro tem novo horário de atendimento. Confira: https://t.co/Wbt0nSZFlw https://t.co/2XKADOmYcH
889890968715091969,,2017-07-25 13:51:54,,,"#SempreQuisTer informações sobre o horário em que o ônibus passa. Seus problemas acabaram: https://t.co/aeC0gpzEoK… https://t.co/r2x4uxsX0G"
889862857499783169,,2017-07-25 12:00:12,,,"Por conta de Festa Julina no Jd. Guarujá 3 linhas funcionarão com itinerários alternativos neste sábado, dia 29. https://t.co/h7859BLGX0"
889832686545752064,,2017-07-25 10:00:19,,,Neste fim de semana a @sptrans_ disponibilizará 97 vans do Atende para eventos. https://t.co/mqpkRYVilI 😁👍♿️ https://t.co/GRtq9RsYlm
889591124175794178,,2017-07-24 18:00:26,,,Quando você acorda e o ônibus está parado no seu ponto https://t.co/eNFl0Cq8Bi
889571831652519936,,2017-07-24 16:43:46,,,"#TrocoFalsianes Por agente devidamente uniformizado com a marca da Zona Azul Digital. Cuidado com fraudes… https://t.co/ScgqiRSlGp"
889530851687628802,,2017-07-24 14:00:56,,,Confira as alterações operacionais no serviço de transporte coletivo da cidade. Acesse: https://t.co/O0shVWFP7k https://t.co/dj5tdN8UIz
889500426718007296,,2017-07-24 12:00:02,,,"Vá de ônibus á 29ª Feira Internacional da Indústria Elétrica, Eletrônica, Energia e Automação 🚍😎 https://t.co/6ggfw9Z8Ge"
889470255545896960,,2017-07-24 10:00:09,,,"Vai fazer o transporte de carga indivisível e superdimensionada? Providencie sua autorização, saiba mais em: https://t.co/h0O9bXsaU6"
889228707201781761,,2017-07-23 18:00:19,,,O Noturno é uma rede de linhas de ônibus que atende todas as regiões da cidade no período da 00h às 04h. Informe-se… https://t.co/FCVUWR3TbQ
889198533307494401,,2017-07-23 16:00:25,,,"Túnel Fernando Vieira de Mello, será interditado pela @CETSP_ para serviços de manutenção: https://t.co/vVEgAsmhk5"
889168283840196608,,2017-07-23 14:00:13,,,São Paulo x Grêmio - Veja a operação especial de ônibus para o jogo desta segunda no Morumbi. Informações em: https://t.co/GqAviftNOG
889138112655482880,,2017-07-23 12:00:20,,,Número de multas na Capital tem queda de 13% no primeiro quadrimestre de 2017. Saiba mais em: https://t.co/NzNSiJ94y6
889107929412009985,,2017-07-23 10:00:23,,,🏍💨🛵💨 Tudo que você precisa saber sobre o serviço do Motofrete. Veja em: https://t.co/9RgCDscGW7 https://t.co/m8zNKxEe6G
888866269671411714,,2017-07-22 18:00:07,,,"📚📖 Linha que atende à Etec Tiquatira terá operação especial para Vestibulinho neste domingo, dia 23. https://t.co/JCypzTvREi"
888836157743796225,,2017-07-22 16:00:28,,,Festa São João do Brás modifica o itinerário de cinco linhas na Zona Leste. Veja em: https://t.co/uE3RkCGNBe
888805902807183360,,2017-07-22 14:00:15,,,Corrida e caminhada no bairro do Ipiranga altera o trajeto de 21 linhas da região. Confira: https://t.co/8ragvrZXxr
888775724894748673,,2017-07-22 12:00:20,,,Arraiá SP Roots de São Miguel Paulista realiza alteração na linha 273D/10 Pq. D. João Nery – Metrô Artur Alvim: https://t.co/2wS8fmNm8E
888745513708904448,,2017-07-22 10:00:17,,,Paese será acionado na Linha 5 Lilás a pedido do @metrosp_oficial neste domingo das 4h20 às 12h: https://t.co/T4U22s0Zww
888522335078240258,,2017-07-21 19:13:27,,,Número de multas em São Paulo cai 13% no primeiro quadrimestre de 2017 https://t.co/yXPploGWJQ https://t.co/RrjuwV6nkf
888503914839945216,,2017-07-21 18:00:15,,,Programa Bairro Lindo altera o trajeto de duas linhas neste sábado na Zona Norte: https://t.co/oI0xk7t2c9
888473755734999045,,2017-07-21 16:00:25,,,Saiba como obter a autorização necessária para o Transporte de Produtos Perigosos. Informações em:… https://t.co/k3oA4UtRbJ
888443605416894464,,2017-07-21 14:00:36,,,Veja como é fácil colocar crédito em seu Bilhete Único pela internet. Acesse: https://t.co/getwkyeXxr https://t.co/9aXaLRMh69
888413401826852864,,2017-07-21 12:00:35,,,Tudo que você precisa saber sobre transporte escolar privado. Acesse: https://t.co/l4bMVnM2AW https://t.co/XZxb4Dc5e3
888405965959245828,,2017-07-21 11:31:02,,,"#NUNCAVouEntender pessoas que param do lado esquerdo na escada rolante ➡️🚶 https://t.co/ftnTJQ7a1v"
888383211197403138,,2017-07-21 10:00:37,,,"Com motoristas recém-habilitados tenha paciência, todo mundo tem de passar por essa experiência um dia. 😅🚗 https://t.co/jb0Qsu4raR"
888141494468706304,,2017-07-20 18:00:07,,,Veja os aprovados JARI - Classificação Final. Acesse: https://t.co/gSh4COhmRv
888111380292804610,,2017-07-20 16:00:28,,,Novas exigências de transporte individual de passageiros por aplicativo:  https://t.co/nf7ooWqpcU
888091467687878656,,2017-07-20 14:41:20,,,"Andar de transporte público é bom, mas com um amigo é melhor ainda! #DiaDoAmigo https://t.co/Hpv8Qv0vMc"
888081141663760384,,2017-07-20 14:00:18,,,"#TBT Antigo Terminal Parque Dom Pedro II na década de 80 https://t.co/Kgz1iZPNga"
888050967501000709,,2017-07-20 12:00:24,,,E você? Já nos acompanha no Instagram? ❤️📸\n https://t.co/pscntJQujj https://t.co/jFGfDdNlXl
888020769934127104,,2017-07-20 10:00:24,,,🚚🚚 Acompanhe as mudanças feitas na regulamentação do transporte de cargas: https://t.co/KSHiq99sEY #fiquedeolho 👀 https://t.co/S3HVPHBOER
887779180628279296,,2017-07-19 18:00:25,,,"#HojeÉODia200DoAnoEEu continuo a respeitar o assento preferencial. 👍👍👵👴😉 https://t.co/wjTASVcER9"
887749001944190977,,2017-07-19 16:00:30,,,🚌 @sptrans_ altera itinerário de dez linhas para jogo entre @SaoPauloFC e @VascodaGama nesta quarta (19)… https://t.co/wUvICI3iq3
887740900448907274,,2017-07-19 15:28:18,,,"Quando dou preferência para o pedestre, e o motorista de trás fica bravo   #WatchSorryNotSorry 🚦🚶🚶‍♀️ https://t.co/HTGIMnGP07"
887718827978629120,,2017-07-19 14:00:36,,,♿️ Posto móvel para emissão de Cartão de Estacionamento de Idoso e de Deficiente Físico chega em Interlagos… https://t.co/iQ7Cug6Dst
887688561939685378,,2017-07-19 12:00:20,,,Não incomode a viagem dos outros usuários. Use sempre o fone de ouvido. 🎧🚌🎶 https://t.co/Q2gf4LOkZj
887658355090653184,,2017-07-19 10:00:18,,,Confira quais são os novos postos para solicitação do Cartão de Estacionamento Idoso. Saiba mais em:… https://t.co/3ReIIRFvLF
887416708528558080,,2017-07-18 18:00:05,,,"Quer poupar tempo e conhecer o melhor trajeto? Aqui você encontra o melhor caminho, acesse: https://t.co/GP1eSa3Re7 🚌💨🚦🚌💨🚶🚶‍♀️"
887386548806856704,,2017-07-18 16:00:14,,,🚌💳 Em agosto o uso das cotas gratuitas seguirá as mesmas regras da meia tarifa https://t.co/JUAF2j3NiU https://t.co/Ye3yLuy6zr
887356410417348610,,2017-07-18 14:00:29,,,🚌 Confira as linhas que atendem ao Ginásio do Ibirapuera para evento religioso de 20 a 22 de julho https://t.co/DPpdhpouT9
887326120802217984,,2017-07-18 12:00:07,,,Conheça detalhes do Programa Marginal Segura https://t.co/lCwwADaLcd via @CETSP_ https://t.co/qEGwUyFLun
887313978459918337,,2017-07-18 11:11:52,,,🚌🌃 #NoSilencioDaNoiteEu tenho a disposição a Rede de Ônibus da Madrugada https://t.co/7DmivUkfJu https://t.co/hLQ3VMNyea
887295937781039104,,2017-07-18 10:00:11,,,Se estiver muito cansado não faz mal deixar o carro em casa. 😴💤🚌🚌 #vádeônibus #transportepúblico https://t.co/758yGZhE6h
887050227009638400,,2017-07-17 17:43:49,,,"Na próxima quinta-feira (20) acontece a 26º reunião do CMTT, sobre Transporte Escolar. Confira evento:… https://t.co/ESxTBCsDgJ"
887022632205471744,,2017-07-17 15:54:10,,,Dúvidas sobre a disponibilidade das cotas da carteira Estudantil nas férias? https://t.co/4CxXDZJrSA https://t.co/Y5XIcB4q2j
886996443466215426,,2017-07-17 14:10:06,,,Quando o motorista não para em cima da faixa e respeita o pedestre #boaspráticas 🚦🚶🚶‍♀️ https://t.co/heKVZe7z9Z
886963803509968896,,2017-07-17 12:00:24,,,Quando descubro que posso comprar créditos do Bilhete Único por celular https://t.co/4ANDj2xecC https://t.co/sTjote1e91
886959498350538752,,2017-07-17 11:43:17,,,"#ToNoTwitterMasEu respeito o assento preferencial do idoso 🚌♥️ https://t.co/k9SlKVpypj"
886958790192627713,,2017-07-17 11:40:29,,,Trânsito Seguro é a gente que faz. Felicidade e Paz #coldplaybrasil https://t.co/0EfaGuwCKO
886932765639417856,,2017-07-17 09:57:04,,,Para saber todas as informações sobre como proceder no caso de veículos removidos por guinchamento:… https://t.co/DrAPwznVdo
886691977584148480,,2017-07-16 18:00:16,,,🚧 Toda e qualquer interdição para evento em via pública deve ser comunicada ao órgão gestor de trânsito. Saiba mais https://t.co/xTz2cLKlWI
886661785079644161,,2017-07-16 16:00:17,,,"O Rodízio Municipal de Veículos é importante para a cidade, inclusive no meio do ano. Confira detalhes: https://t.co/NaB60edrFF"
886631583825973249,,2017-07-16 14:00:17,,,⚠️🚍 Fique atento às mudanças operacionais nas linhas gerenciadas pela @sptrans_ https://t.co/1RW8JPytHX https://t.co/8WVIyBRuV5
886601424519524353,,2017-07-16 12:00:26,,,📸 Nossa Secretaria também está no Instagram. Segue la https://t.co/pscntJQujj
886571368107651074,,2017-07-16 10:01:00,,,O Livro na Faixa incentiva à leitura por meio da troca de livros e histórias https://t.co/ldXod2qvuB via @sptrans_ https://t.co/BjLMVW9lCF
886329670496595973,,2017-07-15 18:00:35,,,CET monitora trânsito na Avenida Aricanduva para passeio ciclístico https://t.co/F1F00rSrl4
886299394018037762,,2017-07-15 16:00:16,,,. @CETSP_ monitora o trânsito na Cidade Dutra para evento cultural “4º MAR – Museu de Arte de Rua” https://t.co/AVlUv8Anh6
886269193565458432,,2017-07-15 14:00:16,,,". @sptrans_ modifica 12 linhas na Zona Leste para obras no monotrilho, do @metrosp_oficial https://t.co/rBJt3Bi749 https://t.co/vEj8gtKN60"
886238997831458816,,2017-07-15 12:00:17,,,. @CETSP_ monitora trânsito em Itaquera para o jogo @Corinthians x @atleticopr https://t.co/g8PXvQ9waZ https://t.co/lfbSnXOKhW
886208898490933248,,2017-07-15 10:00:41,,,Neste domingo (16) a linha 527R/10 adotará um itinerário alternativo durante a realização de uma festa julina https://t.co/833Gds32Tk ⚠️🚌
885967227375288323,,2017-07-14 18:00:22,,,"Paese será acionado a pedido do @metrosp_oficial entre estações Oratório e Vila Prudente neste domingo, dia 16:… https://t.co/7YjCjE9mZH"
885937012737536000,,2017-07-14 16:00:18,,,Esclareça suas dúvidas sobre a circulação de fretados na cidade. Acesse: https://t.co/QQQvSHAoNl  🚌 🚌 https://t.co/PN5QX9s5ev
