"cd_linha";"min";"max";"mean";"var";"std";"count";"count_nonzero";"nonzero_percentage";"filename";"dateTime"
34880;0;58;10.973333333333333;203.09995525727066;14.251314158956383;150;74;50.66666666666666;"201708101900_201708102000";"2017-08-07 20:52:00"
34882;0;53;18.722689075630253;244.26990457199832;15.629136398790507;119;96;19.327731092436974;"201708101900_201708102000";"2017-08-07 20:52:00"
34883;0;47;9.325958702064897;128.86996030552967;11.35209056982588;678;407;39.97050147492626;"201708101900_201708102000";"2017-08-07 20:52:00"
34884;0;50;10.355095541401274;161.8465928138239;12.721894230570536;628;376;40.12738853503185;"201708101900_201708102000";"2017-08-07 20:52:00"
34886;0;50;11.496913580246913;172.86995948476863;13.148002110007765;324;201;37.96296296296296;"201708101900_201708102000";"2017-08-07 20:52:00"
34901;0;55;14.46484375;225.11248468137256;15.003749020873835;256;175;31.640625;"201708101900_201708102000";"2017-08-07 20:52:00"
34903;0;49;14.0416;169.95018974358987;13.036494534329;625;437;30.079999999999995;"201708101900_201708102000";"2017-08-07 20:52:00"
34907;0;47;8.985507246376812;166.7735110546916;12.914081889731518;138;71;48.550724637681164;"201708101900_201708102000";"2017-08-07 20:52:00"
34909;0;47;9.290123456790123;137.6579228713248;11.732771321018953;486;267;45.06172839506173;"201708101900_201708102000";"2017-08-07 20:52:00"
34920;0;54;11.583673469387755;166.14563399130128;12.889749182637392;245;155;36.73469387755102;"201708101900_201708102000";"2017-08-07 20:52:00"
34926;0;42;12.617283950617283;164.23771183191488;12.815526201912853;162;102;37.03703703703704;"201708101900_201708102000";"2017-08-07 20:52:00"
34928;0;61;17.97648261758691;265.7384432960129;16.301485922946195;978;723;26.073619631901845;"201708101900_201708102000";"2017-08-07 20:52:00"
34930;0;49;15.847826086956522;202.06450071667464;14.21493934973606;92;68;26.086956521739136;"201708101900_201708102000";"2017-08-07 20:52:00"
34935;0;53;9.495145631067961;158.96591311742606;12.608168507655108;412;214;48.05825242718447;"201708101900_201708102000";"2017-08-07 20:52:00"
34936;0;57;9.05421686746988;184.385384596737;13.578858000462962;498;220;55.82329317269077;"201708101900_201708102000";"2017-08-07 20:52:00"
34937;0;61;16.810725552050474;211.67343928316933;14.549001315663194;634;478;24.60567823343849;"201708101900_201708102000";"2017-08-07 20:52:00"
34938;0;64;16.470588235294116;262.282161645146;16.195127713147123;493;357;27.586206896551722;"201708101900_201708102000";"2017-08-07 20:52:00"
34939;0;57;14.654778887303852;218.32350927246776;14.775774405169692;701;487;30.52781740370899;"201708101900_201708102000";"2017-08-07 20:52:00"
34940;0;51;13.520518358531318;208.73929670041971;14.44781286909613;463;286;38.22894168466523;"201708101900_201708102000";"2017-08-07 20:52:00"
34941;0;223;14.658974358974358;348.0632698067872;18.65645383792931;780;500;35.89743589743589;"201708101900_201708102000";"2017-08-07 20:52:00"
34942;0;63;16.560411311053986;227.40677921183038;15.08001257333131;389;299;23.136246786632388;"201708101900_201708102000";"2017-08-07 20:52:00"
34943;0;55;11.715447154471544;178.7584835630964;13.370059220627873;369;238;35.50135501355014;"201708101900_201708102000";"2017-08-07 20:52:00"
34944;0;48;7.738955823293173;148.64529084078254;12.192017504940786;249;93;62.65060240963856;"201708101900_201708102000";"2017-08-07 20:52:00"
34945;0;52;13.364705882352942;299.4249299719887;17.303899270742093;85;38;55.294117647058826;"201708101900_201708102000";"2017-08-07 20:52:00"
34949;0;61;15.18235294117647;207.1914027149321;14.394144737181577;170;126;25.882352941176467;"201708101900_201708102000";"2017-08-07 20:52:00"
34952;0;60;17.27570093457944;221.76870255802726;14.891900569035077;214;161;24.766355140186914;"201708101900_201708102000";"2017-08-07 20:52:00"
34959;0;54;14.658711217183772;192.98611412453909;13.891944216866806;419;310;26.014319809069207;"201708101900_201708102000";"2017-08-07 20:52:00"
34960;0;49;14.467492260061919;168.58512008922563;12.984033275112385;323;237;26.62538699690402;"201708101900_201708102000";"2017-08-07 20:52:00"
34962;0;55;11.076363636363636;198.806544129823;14.0998774508796;550;281;48.909090909090914;"201708101900_201708102000";"2017-08-07 20:52:00"
34964;0;63;18.08931419457735;246.32747349058138;15.69482314301698;627;480;23.444976076555022;"201708101900_201708102000";"2017-08-07 20:52:00"
34965;0;61;14.216666666666667;261.4652661064424;16.169887634317142;120;72;40.0;"201708101900_201708102000";"2017-08-07 20:52:00"
34968;0;68;23.9375;325.2086352657005;18.033541950091237;208;173;16.826923076923073;"201708101900_201708102000";"2017-08-07 20:52:00"
34969;0;53;16.162735849056602;238.92617311209244;15.457236917123721;424;298;29.71698113207547;"201708101900_201708102000";"2017-08-07 20:52:00"
34974;0;42;11.746031746031745;132.20698412698414;11.498129592546091;126;91;27.77777777777778;"201708101900_201708102000";"2017-08-07 20:52:00"
34977;0;57;16.546431312356102;346.28336475084694;18.608690570559954;1303;772;40.752110514198;"201708101900_201708102000";"2017-08-07 20:52:00"
34979;0;50;12.097402597402597;166.41528732705206;12.900204933529237;154;98;36.36363636363637;"201708101900_201708102000";"2017-08-07 20:52:00"
34983;0;59;21.29663608562691;254.66940582728296;15.958364760440931;327;283;13.455657492354744;"201708101900_201708102000";"2017-08-07 20:52:00"
34990;0;63;14.0625;247.536553524804;15.733294426940722;384;227;40.885416666666664;"201708101900_201708102000";"2017-08-07 20:52:00"
35010;0;45;12.727272727272727;182.51674641148327;13.509875884384847;77;46;40.25974025974026;"201708101900_201708102000";"2017-08-07 20:52:00"
35011;0;48;10.109339407744875;174.11130527038415;13.195124299163846;439;220;49.88610478359908;"201708101900_201708102000";"2017-08-07 20:52:00"
35013;0;49;15.141891891891891;207.40149843721272;14.401440845874163;148;103;30.405405405405407;"201708101900_201708102000";"2017-08-07 20:52:00"
35015;0;60;12.091503267973856;166.58112852127746;12.906631184057188;459;289;37.03703703703704;"201708101900_201708102000";"2017-08-07 20:52:00"
35022;0;41;9.560773480662984;139.13341546655246;11.795482841603071;362;192;46.96132596685083;"201708101900_201708102000";"2017-08-07 20:52:00"
35023;0;49;10.193627450980392;204.39730572818814;14.296758574172964;408;188;53.92156862745099;"201708101900_201708102000";"2017-08-07 20:52:00"
35028;0;56;15.647058823529411;207.6358543417367;14.409575092338313;85;59;30.58823529411765;"201708101900_201708102000";"2017-08-07 20:52:00"
35030;0;42;7.285714285714286;113.71943371943367;10.663931438237666;112;48;57.14285714285714;"201708101900_201708102000";"2017-08-07 20:52:00"
35032;0;37;9.178947368421053;127.76550951847703;11.303340635337724;95;48;49.473684210526315;"201708101900_201708102000";"2017-08-07 20:52:00"
35033;0;51;13.328502415458937;179.6779700764505;13.404401145759945;207;127;38.64734299516909;"201708101900_201708102000";"2017-08-07 20:52:00"
35035;0;54;6.865139949109415;154.96901126862963;12.44865499837752;393;113;71.24681933842238;"201708101900_201708102000";"2017-08-07 20:52:00"
35049;0;53;24.6015625;218.33606053149614;14.776199123302858;128;111;13.28125;"201708101900_201708102000";"2017-08-07 20:52:00"
35069;0;51;17.825757575757574;278.3649614010831;16.684272876007608;264;190;28.030303030303028;"201708101900_201708102000";"2017-08-07 20:52:00"
35072;0;47;12.182065217391305;165.47902351617122;12.863865030237655;368;217;41.03260869565217;"201708101900_201708102000";"2017-08-07 20:52:00"
35102;6;34;20.09090909090909;53.69090909090909;7.327408074545124;11;11;0.0;"201708101900_201708102000";"2017-08-07 20:52:00"
35192;0;0;0.0;0.0;0.0;36;0;100.0;"201708101900_201708102000";"2017-08-07 20:52:00"
35218;0;44;11.83529411764706;147.72079666512283;12.154044457098339;255;157;38.431372549019606;"201708101900_201708102000";"2017-08-07 20:52:00"
35229;0;21;1.2307692307692308;20.904615384615383;4.572156535445323;26;2;92.3076923076923;"201708101900_201708102000";"2017-08-07 20:52:00"
35230;0;48;9.500823723228995;176.2207088913175;13.274814834539784;607;318;47.61120263591433;"201708101900_201708102000";"2017-08-07 20:52:00"
35246;0;48;10.529722589167768;156.0669064044229;12.49267410943001;757;437;42.27212681638045;"201708101900_201708102000";"2017-08-07 20:52:00"
35252;0;51;11.782747603833865;198.33726550339972;14.083226388274802;313;189;39.616613418530356;"201708101900_201708102000";"2017-08-07 20:52:00"
35263;0;43;19.333333333333332;229.0952380952381;15.13589237855628;15;12;19.999999999999996;"201708101900_201708102000";"2017-08-07 20:52:00"
35265;0;53;12.198412698412698;251.43457914374233;15.85668878245841;252;126;50.0;"201708101900_201708102000";"2017-08-07 20:52:00"
35266;0;59;15.428571428571429;336.63917525773184;18.34772943057892;98;54;44.89795918367348;"201708101900_201708102000";"2017-08-07 20:52:00"
35270;0;52;9.715686274509803;130.74185149469616;11.434240311218588;306;183;40.19607843137255;"201708101900_201708102000";"2017-08-07 20:52:00"
35271;0;52;8.325802615933412;139.5008691467073;11.811048604874475;841;406;51.72413793103448;"201708101900_201708102000";"2017-08-07 20:52:00"
32769;0;53;12.392156862745098;177.29620768363438;13.315262208594856;714;454;36.41456582633054;"201708111900_201708112000";"2017-08-07 20:52:00"
32772;0;51;13.331145149525893;211.51216065847836;14.543457658290148;1371;876;36.10503282275711;"201708111900_201708112000";"2017-08-07 20:52:00"
32773;0;45;9.174358974358974;124.43335976738034;11.15497018227213;195;107;45.128205128205124;"201708111900_201708112000";"2017-08-07 20:52:00"
32776;0;107;13.516326530612245;246.83102124285324;15.710856795313655;490;316;35.51020408163266;"201708111900_201708112000";"2017-08-07 20:52:00"
32780;0;35;12.405405405405405;115.28544983339508;10.737106213193343;74;50;32.432432432432435;"201708111900_201708112000";"2017-08-07 20:52:00"
32781;0;56;9.08108108108108;126.18385732671449;11.233158831188781;148;88;40.54054054054054;"201708111900_201708112000";"2017-08-07 20:52:00"
32782;0;53;5.3907284768211925;124.79699016523286;11.171257322487602;302;80;73.50993377483444;"201708111900_201708112000";"2017-08-07 20:52:00"
32787;0;51;10.415492957746478;145.74194993281236;12.072363063328254;284;156;45.070422535211264;"201708111900_201708112000";"2017-08-07 20:52:00"
32789;0;40;9.823008849557523;111.86125158027814;10.576447966131074;113;69;38.93805309734514;"201708111900_201708112000";"2017-08-07 20:52:00"
32791;0;41;8.983783783783784;112.91821386603993;10.626298220266545;185;98;47.027027027027025;"201708111900_201708112000";"2017-08-07 20:52:00"
32795;0;34;9.030927835051546;91.6969501718213;9.575852451443751;97;58;40.20618556701031;"201708111900_201708112000";"2017-08-07 20:52:00"
32796;0;54;7.078125;129.16249999999997;11.36496810378278;256;93;63.671875;"201708111900_201708112000";"2017-08-07 20:52:00"
32797;0;51;9.42654028436019;161.38862559241707;12.703882303942251;211;110;47.86729857819905;"201708111900_201708112000";"2017-08-07 20:52:00"
32798;0;49;8.995454545454546;158.97258198422585;12.60843297100103;220;97;55.90909090909091;"201708111900_201708112000";"2017-08-07 20:52:00"
32799;0;46;9.767857142857142;140.03571428571416;11.833668673987546;112;64;42.85714285714286;"201708111900_201708112000";"2017-08-07 20:52:00"
32800;0;40;7.402116402116402;114.06084656084657;10.679927273200253;189;80;57.67195767195767;"201708111900_201708112000";"2017-08-07 20:52:00"
32802;0;37;16.0;155.83783783783778;12.48350262698085;38;29;23.684210526315784;"201708111900_201708112000";"2017-08-07 20:52:00"
32805;0;60;13.616306954436451;236.04473344401387;15.363747376340639;417;257;38.36930455635491;"201708111900_201708112000";"2017-08-07 20:52:00"
32813;0;58;15.519553072625698;229.83046541050754;15.160160467835015;1074;743;30.81936685288641;"201708111900_201708112000";"2017-08-07 20:52:00"
32814;0;63;17.701104100946374;247.78351890628167;15.741140965834772;1268;896;29.33753943217665;"201708111900_201708112000";"2017-08-07 20:52:00"
32815;0;57;10.79054054054054;188.96188144666397;13.746340656577079;1036;601;41.988416988416986;"201708111900_201708112000";"2017-08-07 20:52:00"
32816;0;50;10.072635135135135;169.4976782572935;13.019127399994728;1184;636;46.28378378378378;"201708111900_201708112000";"2017-08-07 20:52:00"
32820;0;53;12.04040404040404;213.14266717811032;14.599406398142026;396;231;41.666666666666664;"201708111900_201708112000";"2017-08-07 20:52:00"
32824;0;49;9.6453125;157.42486062206572;12.546906416406625;640;340;46.875;"201708111900_201708112000";"2017-08-07 20:52:00"
32825;0;51;11.242489270386265;191.5131155106373;13.838826377646239;466;245;47.42489270386267;"201708111900_201708112000";"2017-08-07 20:52:00"
32826;0;62;14.355783308931185;264.88642911426655;16.27533192024871;683;424;37.920937042459734;"201708111900_201708112000";"2017-08-07 20:52:00"
32827;0;54;13.321111768184506;228.9068853904594;15.129669044313541;1691;951;43.76108811354228;"201708111900_201708112000";"2017-08-07 20:52:00"
32829;0;53;13.201716738197424;224.05384650883752;14.968428324605009;466;269;42.27467811158798;"201708111900_201708112000";"2017-08-07 20:52:00"
32831;0;53;10.762982689747004;218.85041455836668;14.793593699921823;751;343;54.32756324900133;"201708111900_201708112000";"2017-08-07 20:52:00"
32833;0;49;7.873720136518771;156.4045389574398;12.50618003058647;586;246;58.02047781569966;"201708111900_201708112000";"2017-08-07 20:52:00"
32834;0;52;10.023853211009174;191.39465056664866;13.834545549697275;545;256;53.027522935779814;"201708111900_201708112000";"2017-08-07 20:52:00"
32836;0;51;8.752380952380953;170.80154378795646;13.069106464787732;840;355;57.738095238095234;"201708111900_201708112000";"2017-08-07 20:52:00"
32837;0;55;14.223456790123457;249.7238001495517;15.802651680953792;810;489;39.629629629629626;"201708111900_201708112000";"2017-08-07 20:52:00"
32838;0;58;16.62266857962697;295.0025313741981;17.17563772831152;697;434;37.73314203730273;"201708111900_201708112000";"2017-08-07 20:52:00"
32846;0;50;12.333832335329342;206.0128170625043;14.353146590991965;1336;767;42.58982035928144;"201708111900_201708112000";"2017-08-07 20:52:00"
32849;0;55;19.889880952380953;295.6093162302178;17.193292768699596;672;483;28.125;"201708111900_201708112000";"2017-08-07 20:52:00"
32855;0;46;10.309576837416481;146.6918946866051;12.11164293919719;449;266;40.75723830734967;"201708111900_201708112000";"2017-08-07 20:52:00"
32858;0;51;11.718614718614718;179.8291737248259;13.410040034422936;231;156;32.467532467532465;"201708111900_201708112000";"2017-08-07 20:52:00"
32863;0;46;13.60377358490566;160.46859326486745;12.667619873712166;159;119;25.15723270440252;"201708111900_201708112000";"2017-08-07 20:52:00"
32869;0;51;11.12863705972435;179.56624921316435;13.400233177566887;653;354;45.788667687595705;"201708111900_201708112000";"2017-08-07 20:52:00"
32871;0;49;10.743988684582744;173.92728321800206;13.188149347728894;707;379;46.3932107496464;"201708111900_201708112000";"2017-08-07 20:52:00"
32872;0;51;9.547619047619047;159.46638237384502;12.627999935613122;336;188;44.047619047619044;"201708111900_201708112000";"2017-08-07 20:52:00"
32874;0;51;9.793814432989691;156.7629220859873;12.520500073319248;582;309;46.90721649484536;"201708111900_201708112000";"2017-08-07 20:52:00"
32876;0;50;15.989304812834225;205.65579897648195;14.340704270588734;187;137;26.7379679144385;"201708111900_201708112000";"2017-08-07 20:52:00"
32877;0;57;13.670212765957446;199.2136170212769;14.11430540342942;376;264;29.78723404255319;"201708111900_201708112000";"2017-08-07 20:52:00"
32879;0;51;13.320349761526233;212.9911686922077;14.59421696057064;1258;737;41.41494435612083;"201708111900_201708112000";"2017-08-07 20:52:00"
32882;0;49;5.946107784431137;115.0721619823417;10.727169336891336;334;117;64.97005988023952;"201708111900_201708112000";"2017-08-07 20:52:00"
32884;0;54;20.97005988023952;288.0292186710915;16.971423589996554;167;124;25.74850299401198;"201708111900_201708112000";"2017-08-07 20:52:00"
32885;0;55;5.9375;107.13893728222997;10.35079404114631;288;112;61.111111111111114;"201708111900_201708112000";"2017-08-07 20:52:00"
32892;0;41;8.307860262008735;117.2551240767107;10.828440519147284;458;258;43.66812227074236;"201708111900_201708112000";"2017-08-07 20:52:00"
32893;0;50;11.175946547884188;187.01471621564576;13.675332398726027;898;518;42.3162583518931;"201708111900_201708112000";"2017-08-07 20:52:00"
32897;0;54;12.919614147909968;199.19029146354114;14.113479070149257;311;209;32.79742765273313;"201708111900_201708112000";"2017-08-07 20:52:00"
32900;0;53;15.229965156794425;212.9189590896908;14.59174283934893;287;210;26.82926829268293;"201708111900_201708112000";"2017-08-07 20:52:00"
32902;0;44;6.027777777777778;127.15414710485132;11.276264767415286;72;26;63.888888888888886;"201708111900_201708112000";"2017-08-07 20:52:00"
32903;0;57;11.095846645367413;193.63821987384296;13.915395067113364;313;161;48.56230031948881;"201708111900_201708112000";"2017-08-07 20:52:00"
32907;0;45;10.30952380952381;179.99942627653473;13.416386483570557;84;38;54.761904761904766;"201708111900_201708112000";"2017-08-07 20:52:00"
32909;0;62;15.975609756097562;234.45864262990463;15.312042405567738;369;253;31.436314363143637;"201708111900_201708112000";"2017-08-07 20:52:00"
32910;0;64;13.00405953991881;207.80350653303555;14.415391306968935;739;460;37.75372124492557;"201708111900_201708112000";"2017-08-07 20:52:00"
32912;0;45;13.733624454148472;212.46820654255725;14.576289189727174;229;142;37.99126637554585;"201708111900_201708112000";"2017-08-07 20:52:00"
32913;0;49;12.775675675675675;181.5294880246099;13.473287944099239;370;230;37.83783783783784;"201708111900_201708112000";"2017-08-07 20:52:00"
32922;0;40;13.41095890410959;158.99543378995432;12.609339149612651;73;59;19.17808219178082;"201708111900_201708112000";"2017-08-07 20:52:00"
32923;0;50;9.946577629382304;189.02724161227465;13.748717817028417;599;271;54.757929883138566;"201708111900_201708112000";"2017-08-07 20:52:00"
32926;0;57;9.779069767441861;203.60002719978235;14.268848138507268;172;76;55.81395348837209;"201708111900_201708112000";"2017-08-07 20:52:00"
32927;0;44;17.803571428571427;197.14253246753245;14.040745438456337;56;44;21.42857142857143;"201708111900_201708112000";"2017-08-07 20:52:00"
32932;0;51;5.646239554317549;117.20131961843113;10.825955829322007;359;119;66.85236768802228;"201708111900_201708112000";"2017-08-07 20:52:00"
32934;0;255;17.011811023622048;469.38721172699286;21.66534587139086;254;180;29.13385826771654;"201708111900_201708112000";"2017-08-07 20:52:00"
32939;0;54;14.461538461538462;224.7275803722507;14.990916595467093;1183;770;34.9112426035503;"201708111900_201708112000";"2017-08-07 20:52:00"
32943;0;51;16.71851851851852;209.28106842902386;14.466549983635485;270;200;25.92592592592593;"201708111900_201708112000";"2017-08-07 20:52:00"
32944;0;50;10.528336380255942;143.00056920532225;11.958284542747855;547;363;33.63802559414991;"201708111900_201708112000";"2017-08-07 20:52:00"
32953;0;60;15.194303153611393;245.5538575332586;15.670158184691646;983;710;27.772126144455743;"201708111900_201708112000";"2017-08-07 20:52:00"
32954;0;49;14.294498381877023;208.70195015340647;14.446520347592582;309;219;29.126213592233007;"201708111900_201708112000";"2017-08-07 20:52:00"
32956;0;49;16.517587939698494;184.2307497081367;13.573162848361346;199;149;25.125628140703515;"201708111900_201708112000";"2017-08-07 20:52:00"
32964;0;48;13.755287009063444;178.51266135676997;13.360863046853297;331;227;31.41993957703928;"201708111900_201708112000";"2017-08-07 20:52:00"
32966;0;54;15.876543209876543;222.33890032791916;14.911032839073194;1458;1029;29.423868312757207;"201708111900_201708112000";"2017-08-07 20:52:00"
32969;0;34;10.037974683544304;115.39261960952587;10.742095680523697;237;157;33.755274261603375;"201708111900_201708112000";"2017-08-07 20:52:00"
32975;0;56;11.962616822429906;175.6242690789146;13.252330703650381;749;452;39.65287049399199;"201708111900_201708112000";"2017-08-07 20:52:00"
32978;0;41;5.052238805970149;82.03471407009893;9.057301699187176;268;80;70.1492537313433;"201708111900_201708112000";"2017-08-07 20:52:00"
32981;0;39;14.813333333333333;145.37009009009006;12.056951940274542;75;57;24.0;"201708111900_201708112000";"2017-08-07 20:52:00"
32987;0;50;13.410423452768729;202.38002171552657;14.226033238943545;307;193;37.133550488599354;"201708111900_201708112000";"2017-08-07 20:52:00"
32988;0;46;12.057971014492754;190.2612958226769;13.793523691308067;69;51;26.086956521739136;"201708111900_201708112000";"2017-08-07 20:52:00"
32990;0;48;10.929078014184396;182.16636271529885;13.49690196731453;141;87;38.297872340425535;"201708111900_201708112000";"2017-08-07 20:52:00"
32991;0;44;10.806666666666667;163.6414269788182;12.792240889649404;300;172;42.666666666666664;"201708111900_201708112000";"2017-08-07 20:52:00"
32992;0;49;9.452554744525548;132.4407471017604;11.508290363983713;137;85;37.95620437956204;"201708111900_201708112000";"2017-08-07 20:52:00"
32994;0;51;7.786039453717754;149.01950085558371;12.207354375768064;659;277;57.96661608497724;"201708111900_201708112000";"2017-08-07 20:52:00"
33000;0;50;12.496644295302014;180.45285065419284;13.433274010984546;298;179;39.93288590604027;"201708111900_201708112000";"2017-08-07 20:52:00"
33001;0;55;14.25;203.13888888888889;14.252680059865543;100;66;34.0;"201708111900_201708112000";"2017-08-07 20:52:00"
33009;0;49;17.25925925925926;184.29444444444437;13.575508993936262;81;62;23.456790123456795;"201708111900_201708112000";"2017-08-07 20:52:00"
33015;0;51;13.576923076923077;196.64856388246938;14.023143865855095;234;158;32.47863247863248;"201708111900_201708112000";"2017-08-07 20:52:00"
33017;0;58;15.768041237113403;211.38114951124393;14.538952834067656;194;136;29.89690721649485;"201708111900_201708112000";"2017-08-07 20:52:00"
33018;0;49;14.595505617977528;177.49361593462717;13.322673002615772;89;67;24.71910112359551;"201708111900_201708112000";"2017-08-07 20:52:00"
33020;0;37;17.735294117647058;148.40649692712896;12.182220525303626;68;54;20.588235294117652;"201708111900_201708112000";"2017-08-07 20:52:00"
33021;0;54;12.214285714285714;185.606501283148;13.623747695958993;168;104;38.095238095238095;"201708111900_201708112000";"2017-08-07 20:52:00"
33026;0;48;17.818181818181817;334.6320346320347;18.292950408067984;22;16;27.27272727272727;"201708111900_201708112000";"2017-08-07 20:52:00"
33027;0;57;10.207207207207206;185.1294021294022;13.60622659407825;111;59;46.846846846846844;"201708111900_201708112000";"2017-08-07 20:52:00"
33028;0;40;7.702127659574468;119.5043804755945;10.931805910991766;188;83;55.851063829787236;"201708111900_201708112000";"2017-08-07 20:52:00"
33032;0;54;12.02212389380531;172.55383317308653;13.13597477057133;452;308;31.85840707964602;"201708111900_201708112000";"2017-08-07 20:52:00"
33034;0;56;10.565004887585532;192.21078979938886;13.864010595761561;1023;573;43.98826979472141;"201708111900_201708112000";"2017-08-07 20:52:00"
33037;0;53;14.295454545454545;172.8509715475364;13.147280005671758;132;107;18.939393939393945;"201708111900_201708112000";"2017-08-07 20:52:00"
33039;0;45;9.733333333333333;121.96768802228421;11.043898225820637;360;211;41.388888888888886;"201708111900_201708112000";"2017-08-07 20:52:00"
33040;0;49;11.538152610441767;162.92107666076802;12.764054084058404;498;339;31.92771084337349;"201708111900_201708112000";"2017-08-07 20:52:00"
33042;0;234;17.78515625;440.32948568982414;20.984029300632997;512;393;23.2421875;"201708111900_201708112000";"2017-08-07 20:52:00"
33043;0;51;10.47867298578199;179.55549537350487;13.399831915867635;211;109;48.34123222748815;"201708111900_201708112000";"2017-08-07 20:52:00"
33044;0;48;12.855855855855856;195.39721539721543;13.97845540098102;111;72;35.13513513513513;"201708111900_201708112000";"2017-08-07 20:52:00"
33045;0;54;15.916666666666666;213.59112149532712;14.61475697695063;108;83;23.148148148148152;"201708111900_201708112000";"2017-08-07 20:52:00"
33049;0;49;9.744604316546763;150.14753395839278;12.253470282266685;278;152;45.32374100719424;"201708111900_201708112000";"2017-08-07 20:52:00"
33051;0;57;10.390374331550802;201.27151975159578;14.187019410418658;187;95;49.19786096256684;"201708111900_201708112000";"2017-08-07 20:52:00"
33056;0;43;11.347826086956522;151.83959476572406;12.322320997511957;207;120;42.028985507246375;"201708111900_201708112000";"2017-08-07 20:52:00"
33057;0;57;15.166666666666666;209.89959839357428;14.487912147496418;84;61;27.380952380952383;"201708111900_201708112000";"2017-08-07 20:52:00"
33058;0;55;15.983957219251337;222.84382726697714;14.927954557372459;187;132;29.411764705882348;"201708111900_201708112000";"2017-08-07 20:52:00"
33067;0;45;5.4363636363636365;96.42298977618131;9.819520852678165;330;108;67.27272727272727;"201708111900_201708112000";"2017-08-07 20:52:00"
33070;0;255;14.577464788732394;550.5010488462692;23.4627587646097;142;102;28.169014084507037;"201708111900_201708112000";"2017-08-07 20:52:00"
33072;0;50;14.37467700258398;188.61832081509158;13.733838531710338;387;264;31.782945736434108;"201708111900_201708112000";"2017-08-07 20:52:00"
33075;0;50;8.985007496251875;145.69346858102475;12.070354948427356;667;336;49.62518740629685;"201708111900_201708112000";"2017-08-07 20:52:00"
33077;0;51;9.508223684210526;162.93238695482546;12.764497128944228;608;299;50.82236842105263;"201708111900_201708112000";"2017-08-07 20:52:00"
33078;0;45;12.822222222222223;156.03515939337663;12.491403419687343;360;231;35.83333333333333;"201708111900_201708112000";"2017-08-07 20:52:00"
33079;0;255;10.018666666666666;301.7563351158645;17.371135113050745;375;197;47.46666666666667;"201708111900_201708112000";"2017-08-07 20:52:00"
33088;0;48;11.674285714285714;158.38180623973727;12.584983362711977;175;105;40.0;"201708111900_201708112000";"2017-08-07 20:52:00"
33089;0;48;8.893939393939394;140.64515382835998;11.85939095520339;132;66;50.0;"201708111900_201708112000";"2017-08-07 20:52:00"
33090;0;42;10.676557863501484;168.39209764024304;12.97659807654699;337;181;46.29080118694362;"201708111900_201708112000";"2017-08-07 20:52:00"
33093;0;55;12.74731182795699;197.83310084277824;14.065315525887723;186;115;38.17204301075269;"201708111900_201708112000";"2017-08-07 20:52:00"
33094;0;49;14.291666666666666;146.66211484593842;12.11041348781859;120;87;27.500000000000004;"201708111900_201708112000";"2017-08-07 20:52:00"
33095;0;50;18.13658536585366;236.68713534194157;15.38463959090175;205;152;25.853658536585368;"201708111900_201708112000";"2017-08-07 20:52:00"
33100;0;44;7.902777777777778;112.9135586635587;10.626079176420562;144;76;47.22222222222222;"201708111900_201708112000";"2017-08-07 20:52:00"
33101;0;43;6.283261802575107;96.98195578937647;9.847941703187345;466;189;59.442060085836914;"201708111900_201708112000";"2017-08-07 20:52:00"
33103;0;48;17.148936170212767;212.47733580018502;14.576602340744053;47;35;25.531914893617024;"201708111900_201708112000";"2017-08-07 20:52:00"
33105;0;54;13.662650602409638;223.57035414384816;14.952269197143561;166;95;42.77108433734939;"201708111900_201708112000";"2017-08-07 20:52:00"
33110;0;62;17.282258064516128;303.52130868082884;17.42186295092545;124;82;33.87096774193549;"201708111900_201708112000";"2017-08-07 20:52:00"
33111;0;120;10.964285714285714;223.33922171018952;14.944538189927098;280;147;47.5;"201708111900_201708112000";"2017-08-07 20:52:00"
33112;0;60;9.322669104204753;160.86285252169793;12.683172021292542;1094;574;47.53199268738574;"201708111900_201708112000";"2017-08-07 20:52:00"
33114;0;57;9.50965824665676;156.02111193660244;12.490841122062294;673;353;47.5482912332838;"201708111900_201708112000";"2017-08-07 20:52:00"
33116;0;62;9.407534246575343;211.22299631100353;14.533512868917946;584;248;57.53424657534247;"201708111900_201708112000";"2017-08-07 20:52:00"
33117;0;47;10.002375296912113;159.26904196357884;12.620183911638485;421;232;44.89311163895488;"201708111900_201708112000";"2017-08-07 20:52:00"
33121;0;58;12.692778457772338;219.47045023639825;14.81453510024524;817;468;42.7172582619339;"201708111900_201708112000";"2017-08-07 20:52:00"
33122;0;59;14.963619402985074;236.49820836294728;15.378498247974257;1072;751;29.94402985074627;"201708111900_201708112000";"2017-08-07 20:52:00"
33123;0;85;16.26872246696035;265.61238337162246;16.297618947920657;908;689;24.11894273127754;"201708111900_201708112000";"2017-08-07 20:52:00"
33126;0;54;13.90625;230.43586899791234;15.180114261688294;480;310;35.416666666666664;"201708111900_201708112000";"2017-08-07 20:52:00"
33128;0;56;15.901840490797547;248.29127603594335;15.757261057555128;978;647;33.84458077709611;"201708111900_201708112000";"2017-08-07 20:52:00"
33129;0;49;15.30990990990991;207.52472111100275;14.40571834762164;555;373;32.79279279279279;"201708111900_201708112000";"2017-08-07 20:52:00"
33130;0;53;11.008016032064129;151.57021673869818;12.311385654697776;499;341;31.663326653306612;"201708111900_201708112000";"2017-08-07 20:52:00"
