"Parte 1: RandomForestClassifier; naive_bayes.MultinomialNB; decision tree; logistic regression";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;mean_fit_time;mean_score_time;mean_test_accuracy;mean_test_f1_score;mean_test_precision;mean_test_recall;mean_train_accuracy;mean_train_f1_score;mean_train_precision;mean_train_recall;metodo;param_decisiontreeclassifier__max_depth;param_logisticregression__C;param_logisticregression__penalty;param_multinomialnb__alpha;param_randomforestclassifier__max_depth;param_randomforestclassifier__n_estimators;params;rank_test_accuracy;rank_test_f1_score;rank_test_precision;rank_test_recall;split0_test_accuracy;split0_test_f1_score;split0_test_precision;split0_test_recall;split0_train_accuracy;split0_train_f1_score;split0_train_precision;split0_train_recall;split1_test_accuracy;split1_test_f1_score;split1_test_precision;split1_test_recall;split1_train_accuracy;split1_train_f1_score;split1_train_precision;split1_train_recall;split2_test_accuracy;split2_test_f1_score;split2_test_precision;split2_test_recall;split2_train_accuracy;split2_train_f1_score;split2_train_precision;split2_train_recall;split3_test_accuracy;split3_test_f1_score;split3_test_precision;split3_test_recall;split3_train_accuracy;split3_train_f1_score;split3_train_precision;split3_train_recall;split4_test_accuracy;split4_test_f1_score;split4_test_precision;split4_test_recall;split4_train_accuracy;split4_train_f1_score;split4_train_precision;split4_train_recall;split5_test_accuracy;split5_test_f1_score;split5_test_precision;split5_test_recall;split5_train_accuracy;split5_train_f1_score;split5_train_precision;split5_train_recall;split6_test_accuracy;split6_test_f1_score;split6_test_precision;split6_test_recall;split6_train_accuracy;split6_train_f1_score;split6_train_precision;split6_train_recall;split7_test_accuracy;split7_test_f1_score;split7_test_precision;split7_test_recall;split7_train_accuracy;split7_train_f1_score;split7_train_precision;split7_train_recall;split8_test_accuracy;split8_test_f1_score;split8_test_precision;split8_test_recall;split8_train_accuracy;split8_train_f1_score;split8_train_precision;split8_train_recall;split9_test_accuracy;split9_test_f1_score;split9_test_precision;split9_test_recall;split9_train_accuracy;split9_train_f1_score;split9_train_precision;split9_train_recall;std_fit_time;std_score_time;std_test_accuracy;std_test_f1_score;std_test_precision;std_test_recall;std_train_accuracy;std_train_f1_score;std_train_precision;std_train_recall;;
10;3,370544934;1,112341309;0,867500084;0,867500084;0,867500084;0,867500084;0,867150908;0,867150908;0,867150908;0,867150908;RandomForestClassifier;;;;;15;20;{'randomforestclassifier__max_depth': 15, 'randomforestclassifier__n_estimators': 20};8;8;8;8;0,863157895;0,863157895;0,863157895;0,863157895;0,864231462;0,864231462;0,864231462;0,864231462;0,86716792;0,86716792;0,86716792;0,86716792;0,866385634;0,866385634;0,866385634;0,866385634;0,864828739;0,864828739;0,864828739;0,864828739;0,862875819;0,862875819;0,862875819;0,862875819;0,873328877;0,873328877;0,873328877;0,873328877;0,875524605;0,875524605;0,875524605;0,875524605;0,871991979;0,871991979;0,871991979;0,871991979;0,871959146;0,871959146;0,871959146;0,871959146;0,844251337;0,844251337;0,844251337;0,844251337;0,844011142;0,844011142;0,844011142;0,844011142;0,879993314;0,879993314;0,879993314;0,879993314;0,876195428;0,876195428;0,876195428;0,876195428;0,871302022;0,871302022;0,871302022;0,871302022;0,871738686;0,871738686;0,871738686;0,871738686;0,872763752;0,872763752;0,872763752;0,872763752;0,87254192;0,87254192;0,87254192;0,87254192;0,866220736;0,866220736;0,866220736;0,866220736;0,866045233;0,866045233;0,866045233;0,866045233;0,109645135;0,092013781;0,009059133;0,009059133;0,009059133;0,009059133;0,008883741;0,008883741;0,008883741;0,008883741;;
11;4,217008781;1,205202651;0,864926296;0,864926296;0,864926296;0,864926296;0,86466441;0,86466441;0,86466441;0,86466441;RandomForestClassifier;;;;;15;30;{'randomforestclassifier__max_depth': 15, 'randomforestclassifier__n_estimators': 30};9;9;9;9;0,861988304;0,861988304;0,861988304;0,861988304;0,862690115;0,862690115;0,862690115;0,862690115;0,849289891;0,849289891;0,849289891;0,849289891;0,848038032;0,848038032;0,848038032;0,848038032;0,868003342;0,868003342;0,868003342;0,868003342;0,867704136;0,867704136;0,867704136;0,867704136;0,868148396;0,868148396;0,868148396;0,868148396;0,869415042;0,869415042;0,869415042;0,869415042;0,869986631;0,869986631;0,869986631;0,869986631;0,866982358;0,866982358;0,866982358;0,866982358;0,858790107;0,858790107;0,858790107;0,858790107;0,859238626;0,859238626;0,859238626;0,859238626;0,877653351;0,877653351;0,877653351;0,877653351;0,875898312;0,875898312;0,875898312;0,875898312;0,866287815;0,866287815;0,866287815;0,866287815;0,868340421;0,868340421;0,868340421;0,868340421;0,863400769;0,863400769;0,863400769;0,863400769;0,864130132;0,864130132;0,864130132;0,864130132;0,865719064;0,865719064;0,865719064;0,865719064;0,86420693;0,86420693;0,86420693;0,86420693;0,125276799;0,09523811;0,007092895;0,007092895;0,007092895;0,007092895;0,006979707;0,006979707;0,006979707;0,006979707;;
12;3,006802297;1,054002047;0,890446903;0,890446903;0,890446903;0,890446903;0,891745019;0,891745019;0,891745019;0,891745019;RandomForestClassifier;;;;;20;10;{'randomforestclassifier__max_depth': 20, 'randomforestclassifier__n_estimators': 10};4;4;4;4;0,893567251;0,893567251;0,893567251;0,893567251;0,895485524;0,895485524;0,895485524;0,895485524;0,892564745;0,892564745;0,892564745;0,892564745;0,89158573;0,89158573;0,89158573;0,89158573;0,909106099;0,909106099;0,909106099;0,909106099;0,905550707;0,905550707;0,905550707;0,905550707;0,894050802;0,894050802;0,894050802;0,894050802;0,897530176;0,897530176;0,897530176;0,897530176;0,903241979;0,903241979;0,903241979;0,903241979;0,905571031;0,905571031;0,905571031;0,905571031;0,860127005;0,860127005;0,860127005;0,860127005;0,864048282;0,864048282;0,864048282;0,864048282;0,89135885;0,89135885;0,89135885;0,89135885;0,890921246;0,890921246;0,890921246;0,890921246;0,890356009;0,890356009;0,890356009;0,890356009;0,891756885;0,891756885;0,891756885;0,891756885;0,879785989;0,879785989;0,879785989;0,879785989;0,882550647;0,882550647;0,882550647;0,882550647;0,890301003;0,890301003;0,890301003;0,890301003;0,892449957;0,892449957;0,892449957;0,892449957;0,082505032;0,090350809;0,012542181;0,012542181;0,012542181;0,012542181;0,011322817;0,011322817;0,011322817;0,011322817;;
13;4,163072634;1,130052948;0,889761674;0,889761674;0,889761674;0,889761674;0,890086652;0,890086652;0,890086652;0,890086652;RandomForestClassifier;;;;;20;20;{'randomforestclassifier__max_depth': 20, 'randomforestclassifier__n_estimators': 20};5;5;5;5;0,884878864;0,884878864;0,884878864;0,884878864;0,888911586;0,888911586;0,888911586;0,888911586;0,88588137;0,88588137;0,88588137;0,88588137;0,884027559;0,884027559;0,884027559;0,884027559;0,900083542;0,900083542;0,900083542;0,900083542;0,897602555;0,897602555;0,897602555;0,897602555;0,887867647;0,887867647;0,887867647;0,887867647;0,888653668;0,888653668;0,888653668;0,888653668;0,900233957;0,900233957;0,900233957;0,900233957;0,899628598;0,899628598;0,899628598;0,899628598;0,881016043;0,881016043;0,881016043;0,881016043;0,883286908;0,883286908;0,883286908;0,883286908;0,893030252;0,893030252;0,893030252;0,893030252;0,891849734;0,891849734;0,891849734;0,891849734;0,887180344;0,887180344;0,887180344;0,887180344;0,88678019;0,88678019;0,88678019;0,88678019;0,889817756;0,889817756;0,889817756;0,889817756;0,89085102;0,89085102;0,89085102;0,89085102;0,887625418;0,887625418;0,887625418;0,887625418;0,889274706;0,889274706;0,889274706;0,889274706;0,131481021;0,099067832;0,005976198;0,005976198;0,005976198;0,005976198;0,004992049;0,004992049;0,004992049;0,004992049;;
14;5,382584906;1,219712734;0,88703747;0,88703747;0,88703747;0,88703747;0,887897291;0,887897291;0,887897291;0,887897291;RandomForestClassifier;;;;;20;30;{'randomforestclassifier__max_depth': 20, 'randomforestclassifier__n_estimators': 30};6;6;6;6;0,885547201;0,885547201;0,885547201;0,885547201;0,888707311;0,888707311;0,888707311;0,888707311;0,874519632;0,874519632;0,874519632;0,874519632;0,874500919;0,874500919;0,874500919;0,874500919;0,90075188;0,90075188;0,90075188;0,90075188;0,898159669;0,898159669;0,898159669;0,898159669;0,883856952;0,883856952;0,883856952;0,883856952;0,88538533;0,88538533;0,88538533;0,88538533;0,897058824;0,897058824;0,897058824;0,897058824;0,896787372;0,896787372;0,896787372;0,896787372;0,888870321;0,888870321;0,888870321;0,888870321;0,891662024;0,891662024;0,891662024;0,891662024;0,890523149;0,890523149;0,890523149;0,890523149;0,889695642;0,889695642;0,889695642;0,889695642;0,88417182;0,88417182;0,88417182;0,88417182;0,884180424;0,884180424;0,884180424;0,884180424;0,878950008;0,878950008;0,878950008;0,878950008;0,88308915;0,88308915;0,88308915;0,88308915;0,886120401;0,886120401;0,886120401;0,886120401;0,886805066;0,886805066;0,886805066;0,886805066;0,105032981;0,105553374;0,007399938;0,007399938;0,007399938;0,007399938;0,00652926;0,00652926;0,00652926;0,00652926;;
15;1,869644284;0,786624098;0,959554768;0,959554768;0,959554768;0,959554768;0,976104258;0,976104258;0,976104258;0,976104258;naive_bayes.MultinomialNB;;;;0;;;{'multinomialnb__alpha': 0};1;1;1;1;0,960233918;0,960233918;0,960233918;0,960233918;0,976118405;0,976118405;0,976118405;0,976118405;0,960735171;0,960735171;0,960735171;0,960735171;0,976211257;0,976211257;0,976211257;0,976211257;0,961904762;0,961904762;0,961904762;0,961904762;0,975654144;0,975654144;0,975654144;0,975654144;0,959725936;0,959725936;0,959725936;0,959725936;0,976564531;0,976564531;0,976564531;0,976564531;0,956885027;0,956885027;0,956885027;0,956885027;0,976193129;0,976193129;0,976193129;0,976193129;0,957720588;0,957720588;0,957720588;0,957720588;0,976100279;0,976100279;0,976100279;0,976100279;0,960387765;0,960387765;0,960387765;0,960387765;0,976082153;0,976082153;0,976082153;0,976082153;0,958214942;0,958214942;0,958214942;0,958214942;0,975877885;0,975877885;0,975877885;0,975877885;0,961544892;0,961544892;0,961544892;0,961544892;0,975878781;0,975878781;0,975878781;0,975878781;0,95819398;0,95819398;0,95819398;0,95819398;0,976362016;0,976362016;0,976362016;0,976362016;0,085335064;0,012613669;0,001618631;0,001618631;0,001618631;0,001618631;0,000245566;0,000245566;0,000245566;0,000245566;;
16;1,908871484;0,803935313;0,955777652;0,955777652;0,955777652;0,955777652;0,95864299;0,95864299;0,95864299;0,95864299;naive_bayes.MultinomialNB;;;;1;;;{'multinomialnb__alpha': 1};2;2;2;2;0,95572264;0,95572264;0,95572264;0,95572264;0,958829319;0,958829319;0,958829319;0,958829319;0,956725146;0,956725146;0,956725146;0,956725146;0,958903601;0,958903601;0,958903601;0,958903601;0,958897243;0,958897243;0,958897243;0,958897243;0,958383628;0,958383628;0,958383628;0,958383628;0,956885027;0,956885027;0,956885027;0,956885027;0,958755803;0,958755803;0,958755803;0,958755803;0,953375668;0,953375668;0,953375668;0,953375668;0,958774373;0,958774373;0,958774373;0,958774373;0,955381016;0,955381016;0,955381016;0,955381016;0,958997214;0,958997214;0,958997214;0,958997214;0,955039278;0,955039278;0,955039278;0,955039278;0,958273755;0,958273755;0,958273755;0,958273755;0,953535016;0,953535016;0,953535016;0,953535016;0,95870086;0,95870086;0,95870086;0,95870086;0,95820097;0,95820097;0,95820097;0,95820097;0,958126752;0,958126752;0,958126752;0,958126752;0,954013378;0,954013378;0,954013378;0,954013378;0,958684592;0,958684592;0,958684592;0,958684592;0,087237498;0,027969099;0,001798459;0,001798459;0,001798459;0,001798459;0,000270792;0,000270792;0,000270792;0,000270792;;
17;1,89646337;0,784522557;0,939382291;0,939382291;0,939382291;0,939382291;0,942305193;0,942305193;0,942305193;0,942305193;naive_bayes.MultinomialNB;;;;3;;;{'multinomialnb__alpha': 3};3;3;3;3;0,93968254;0,93968254;0,93968254;0,93968254;0,942450185;0,942450185;0,942450185;0,942450185;0,94085213;0,94085213;0,94085213;0,94085213;0,942153058;0,942153058;0,942153058;0,942153058;0,944193818;0,944193818;0,944193818;0,944193818;0,941521662;0,941521662;0,941521662;0,941521662;0,938335561;0,938335561;0,938335561;0,938335561;0,942284123;0,942284123;0,942284123;0,942284123;0,936664439;0,936664439;0,936664439;0,936664439;0,942859796;0,942859796;0,942859796;0,942859796;0,939004011;0,939004011;0,939004011;0,939004011;0,942952646;0,942952646;0,942952646;0,942952646;0,939160956;0,939160956;0,939160956;0,939160956;0,94182095;0,94182095;0,94182095;0,94182095;0,936820993;0,936820993;0,936820993;0,936820993;0,942786578;0,942786578;0,942786578;0,942786578;0,938137435;0,938137435;0,938137435;0,938137435;0,941953095;0,941953095;0,941953095;0,941953095;0,9409699;0,9409699;0,9409699;0,9409699;0,942269841;0,942269841;0,942269841;0,942269841;0,040113789;0,017058741;0,002114507;0,002114507;0,002114507;0,002114507;0,000444607;0,000444607;0,000444607;0,000444607;;
18;1,885155678;0,797530961;0,924257111;0,924257111;0,924257111;0,924257111;0,926671199;0,926671199;0,926671199;0,926671199;naive_bayes.MultinomialNB;;;;5;;;{'multinomialnb__alpha': 5};4;4;4;4;0,927318296;0,927318296;0,927318296;0,927318296;0,92688815;0,92688815;0,92688815;0,92688815;0,926315789;0,926315789;0,926315789;0,926315789;0,926795298;0,926795298;0,926795298;0,926795298;0,927652464;0,927652464;0,927652464;0,927652464;0,926219614;0,926219614;0,926219614;0,926219614;0,923462567;0,923462567;0,923462567;0,923462567;0,926350975;0,926350975;0,926350975;0,926350975;0,923796791;0,923796791;0,923796791;0,923796791;0,926778087;0,926778087;0,926778087;0,926778087;0,924465241;0,924465241;0,924465241;0,924465241;0,926982358;0,926982358;0,926982358;0,926982358;0,922112653;0,922112653;0,922112653;0,922112653;0,926612319;0,926612319;0,926612319;0,926612319;0,92044125;0,92044125;0,92044125;0,92044125;0,927002284;0,927002284;0,927002284;0,927002284;0,922253804;0,922253804;0,922253804;0,922253804;0,92650363;0,92650363;0,92650363;0,92650363;0,924749164;0,924749164;0,924749164;0,924749164;0,92657927;0,92657927;0,92657927;0,92657927;0,047306007;0,024980672;0,002223569;0,002223569;0,002223569;0,002223569;0,00025036;0,00025036;0,00025036;0,00025036;;
19;1,872747779;0,776216984;0,903215563;0,903215563;0,903215563;0,903215563;0,903754087;0,903754087;0,903754087;0,903754087;naive_bayes.MultinomialNB;;;;10;;;{'multinomialnb__alpha': 10};5;5;5;5;0,903759398;0,903759398;0,903759398;0,903759398;0,904102212;0,904102212;0,904102212;0,904102212;0,903091061;0,903091061;0,903091061;0,903091061;0,903860796;0,903860796;0,903860796;0,903860796;0,908103592;0,908103592;0,908103592;0,908103592;0,903155119;0,903155119;0,903155119;0,903155119;0,90190508;0,90190508;0,90190508;0,90190508;0,90358403;0,90358403;0,90358403;0,90358403;0,902406417;0,902406417;0,902406417;0,902406417;0,903361188;0,903361188;0,903361188;0,903361188;0,904745989;0,904745989;0,904745989;0,904745989;0,90365831;0,90365831;0,90365831;0,90365831;0,903560087;0,903560087;0,903560087;0,903560087;0,903697239;0,903697239;0,903697239;0,903697239;0,900885843;0,900885843;0,900885843;0,900885843;0,904310041;0,904310041;0,904310041;0,904310041;0,900183916;0,900183916;0,900183916;0,900183916;0,904053627;0,904053627;0,904053627;0,904053627;0,903511706;0,903511706;0,903511706;0,903511706;0,90375831;0,90375831;0,90375831;0,90375831;0,026075836;0,061057007;0,002091557;0,002091557;0,002091557;0,002091557;0,000329524;0,000329524;0,000329524;0,000329524;;
20;36,31959217;0,835056424;0,968980847;0,968980847;0,968980847;0,968980847;0,999311057;0,999311057;0,999311057;0,999311057;decision tree;;;;;;;{'decisiontreeclassifier__max_depth': None};1;1;1;1;0,968421053;0,968421053;0,968421053;0,968421053;0,999350034;0,999350034;0,999350034;0,999350034;0,967251462;0,967251462;0,967251462;0,967251462;0,999312893;0,999312893;0,999312893;0,999312893;0,97176274;0,97176274;0,97176274;0,97176274;0,999331464;0,999331464;0,999331464;0,999331464;0,968081551;0,968081551;0,968081551;0,968081551;0,999312906;0,999312906;0,999312906;0,999312906;0,972426471;0,972426471;0,972426471;0,972426471;0,999294336;0,999294336;0,999294336;0,999294336;0,966410428;0,966410428;0,966410428;0,966410428;0,999275766;0,999275766;0,999275766;0,999275766;0,968744777;0,968744777;0,968744777;0,968744777;0,999331489;0,999331489;0,999331489;0,999331489;0,969079057;0,969079057;0,969079057;0,969079057;0,999294349;0,999294349;0,999294349;0,999294349;0,968399933;0,968399933;0,968399933;0,968399933;0,999368652;0,999368652;0,999368652;0,999368652;0,969230769;0,969230769;0,969230769;0,969230769;0,999238682;0,999238682;0,999238682;0,999238682;1,057864177;0,017194587;0,001755027;0,001755027;0,001755027;0,001755027;3,57E-05;3,57E-05;3,57E-05;3,57E-05;;
21;2,140024781;0,786423755;0,895561052;0,895561052;0,895561052;0,895561052;0,895421777;0,895421777;0,895421777;0,895421777;decision tree;2;;;;;;{'decisiontreeclassifier__max_depth': 2};6;6;6;6;0,898746867;0,898746867;0,898746867;0,898746867;0,895058404;0,895058404;0,895058404;0,895058404;0,894402673;0,894402673;0,894402673;0,894402673;0,895596947;0,895596947;0,895596947;0,895596947;0,897744361;0,897744361;0,897744361;0,897744361;0,895262679;0,895262679;0,895262679;0,895262679;0,892379679;0,892379679;0,892379679;0,892379679;0,895840297;0,895840297;0,895840297;0,895840297;0,896223262;0,896223262;0,896223262;0,896223262;0,895431755;0,895431755;0,895431755;0,895431755;0,897727273;0,897727273;0,897727273;0,897727273;0,895264624;0,895264624;0,895264624;0,895264624;0,896540197;0,896540197;0,896540197;0,896540197;0,895396557;0,895396557;0,895396557;0,895396557;0,893531673;0,893531673;0,893531673;0,893531673;0,895489406;0,895489406;0,895489406;0,895489406;0,892158502;0,892158502;0,892158502;0,892158502;0,895493287;0,895493287;0,895493287;0,895493287;0,896153846;0,896153846;0,896153846;0,896153846;0,895383816;0,895383816;0,895383816;0,895383816;0,072524743;0,021337633;0,002202653;0,002202653;0,002202653;0,002202653;0,000199939;0,000199939;0,000199939;0,000199939;;
22;2,564006901;0,794529319;0,928084367;0,928084367;0,928084367;0,928084367;0,929016576;0,929016576;0,929016576;0,929016576;decision tree;5;;;;;;{'decisiontreeclassifier__max_depth': 5};5;5;5;5;0,926817043;0,926817043;0,926817043;0,926817043;0,929525154;0,929525154;0,929525154;0,929525154;0,92748538;0,92748538;0,92748538;0,92748538;0,928670913;0,928670913;0,928670913;0,928670913;0,931996658;0,931996658;0,931996658;0,931996658;0,929098033;0,929098033;0,929098033;0,929098033;0,926971925;0,926971925;0,926971925;0,926971925;0,928672238;0,928672238;0,928672238;0,928672238;0,930314171;0,930314171;0,930314171;0,930314171;0,929396472;0,929396472;0,929396472;0,929396472;0,929144385;0,929144385;0,929144385;0,929144385;0,928579387;0,928579387;0,928579387;0,928579387;0,92762828;0,92762828;0,92762828;0,92762828;0,929509201;0,929509201;0,929509201;0,929509201;0,924285476;0,924285476;0,924285476;0,924285476;0,928692132;0,928692132;0,928692132;0,928692132;0,927436883;0,927436883;0,927436883;0,927436883;0,929437543;0,929437543;0,929437543;0,929437543;0,928762542;0,928762542;0,928762542;0,928762542;0,928584692;0,928584692;0,928584692;0,928584692;0,046356043;0,013951851;0,002003168;0,002003168;0,002003168;0,002003168;0,000393761;0,000393761;0,000393761;0,000393761;;
23;3,023813844;0,794729447;0,941053582;0,941053582;0,941053582;0,941053582;0,943298683;0,943298683;0,943298683;0,943298683;decision tree;8;;;;;;{'decisiontreeclassifier__max_depth': 8};4;4;4;4;0,93817878;0,93817878;0,93817878;0,93817878;0,943657264;0,943657264;0,943657264;0,943657264;0,941854637;0,941854637;0,941854637;0,941854637;0,943174432;0,943174432;0,943174432;0,943174432;0,943024227;0,943024227;0,943024227;0,943024227;0,94310015;0,94310015;0,94310015;0,94310015;0,942847594;0,942847594;0,942847594;0,942847594;0,943064067;0,943064067;0,943064067;0,943064067;0,942680481;0,942680481;0,942680481;0,942680481;0,943231198;0,943231198;0,943231198;0,943231198;0,937667112;0,937667112;0,937667112;0,937667112;0,94369545;0,94369545;0,94369545;0,94369545;0,9418352;0,9418352;0,9418352;0,9418352;0,943120833;0,943120833;0,943120833;0,943120833;0,939662377;0,939662377;0,939662377;0,939662377;0,943492229;0,943492229;0,943492229;0,943492229;0,941481358;0,941481358;0,941481358;0,941481358;0,94304867;0,94304867;0,94304867;0,94304867;0,941304348;0,941304348;0,941304348;0,941304348;0,943402533;0,943402533;0,943402533;0,943402533;0,044110463;0,009158231;0,001814393;0,001814393;0,001814393;0,001814393;0,000232989;0,000232989;0,000232989;0,000232989;;
24;3,337523007;0,786123681;0,947755457;0,947755457;0,947755457;0,947755457;0,950572509;0,950572509;0,950572509;0,950572509;decision tree;10;;;;;;{'decisiontreeclassifier__max_depth': 10};3;3;3;3;0,945530493;0,945530493;0,945530493;0,945530493;0,950676893;0,950676893;0,950676893;0,950676893;0,94502924;0,94502924;0,94502924;0,94502924;0,95013835;0,95013835;0,95013835;0,95013835;0,952213868;0,952213868;0,952213868;0,952213868;0,950231202;0,950231202;0,950231202;0,950231202;0,948028075;0,948028075;0,948028075;0,948028075;0,951049211;0,951049211;0,951049211;0,951049211;0,950033422;0,950033422;0,950033422;0,950033422;0,950659239;0,950659239;0,950659239;0,950659239;0,94401738;0,94401738;0,94401738;0,94401738;0,951402043;0,951402043;0,951402043;0,951402043;0,950192211;0,950192211;0,950192211;0,950192211;0,950585876;0,950585876;0,950585876;0,950585876;0,943840883;0,943840883;0,943840883;0,943840883;0,949583109;0,949583109;0,949583109;0,949583109;0,95000836;0,95000836;0,95000836;0,95000836;0,951051938;0,951051938;0,951051938;0,951051938;0,948662207;0,948662207;0,948662207;0,948662207;0,950347235;0,950347235;0,950347235;0,950347235;0,045661581;0,00886242;0,00280469;0,00280469;0,00280469;0,00280469;0,000499846;0,000499846;0,000499846;0,000499846;;
25;4,017475367;0,717778158;0,961343049;0,961343049;0,961343049;0,961343049;0,96965865;0,96965865;0,96965865;0,96965865;decision tree;15;;;;;;{'decisiontreeclassifier__max_depth': 15};2;2;2;2;0,960401003;0,960401003;0,960401003;0,960401003;0,969637319;0,969637319;0,969637319;0,969637319;0,95839599;0,95839599;0,95839599;0,95839599;0,969637319;0,969637319;0,969637319;0,969637319;0,962907268;0,962907268;0,962907268;0,962907268;0,969005924;0,969005924;0,969005924;0,969005924;0,961731283;0,961731283;0,961731283;0,961731283;0,969935005;0,969935005;0,969935005;0,969935005;0,964070856;0,964070856;0,964070856;0,964070856;0,970399257;0,970399257;0,970399257;0,970399257;0,959725936;0,959725936;0,959725936;0,959725936;0,970157846;0,970157846;0,970157846;0,970157846;0,962727729;0,962727729;0,962727729;0,962727729;0,969638447;0,969638447;0,969638447;0,969638447;0,959384924;0,959384924;0,959384924;0,959384924;0,969527028;0,969527028;0,969527028;0,969527028;0,960876108;0,960876108;0,960876108;0,960876108;0,968673983;0,968673983;0,968673983;0,968673983;0,963210702;0,963210702;0,963210702;0,963210702;0,969974375;0,969974375;0,969974375;0,969974375;0,503766484;0,14029564;0,001780046;0,001780046;0,001780046;0,001780046;0,000488673;0,000488673;0,000488673;0,000488673;;
26;2,846696472;0,817844772;0,911588729;0,911588729;0,911588729;0,911588729;0,909378909;0,909378909;0,909378909;0,909378909;logistic regression;;0.01;l1;;;;{'logisticregression__C': 0.01, 'logisticregression__penalty': 'l1'};13;13;13;13;0,912447786;0,912447786;0,912447786;0,912447786;0,909116232;0,909116232;0,909116232;0,909116232;0,908604845;0,908604845;0,908604845;0,908604845;0,909933332;0,909933332;0,909933332;0,909933332;0,916123642;0,916123642;0,916123642;0,916123642;0,908707683;0,908707683;0,908707683;0,908707683;0,908923797;0,908923797;0,908923797;0,908923797;0,909545032;0,909545032;0,909545032;0,909545032;0,913435829;0,913435829;0,913435829;0,913435829;0,9090065;0,9090065;0,9090065;0,9090065;0,913770053;0,913770053;0,913770053;0,913770053;0,909452182;0,909452182;0,909452182;0,909452182;0,908072873;0,908072873;0,908072873;0,908072873;0,909546712;0,909546712;0,909546712;0,909546712;0,909744275;0,909744275;0,909744275;0,909744275;0,909546712;0,909546712;0,909546712;0,909546712;0,910717271;0,910717271;0,910717271;0,910717271;0,909494364;0,909494364;0,909494364;0,909494364;0,914046823;0,914046823;0,914046823;0,914046823;0,909440339;0,909440339;0,909440339;0,909440339;0,172562594;0,025944935;0,002608611;0,002608611;0,002608611;0,002608611;0,000327415;0,000327415;0,000327415;0,000327415;;
27;5,049062037;0,972348475;0,873934552;0,873934552;0,873934552;0,873934552;0,872675511;0,872675511;0,872675511;0,872675511;logistic regression;;0.01;l2;;;;{'logisticregression__C': 0.01, 'logisticregression__penalty': 'l2'};14;14;14;14;0,874853801;0,874853801;0,874853801;0,874853801;0,872792438;0,872792438;0,872792438;0,872792438;0,875020886;0,875020886;0,875020886;0,875020886;0,872625304;0,872625304;0,872625304;0,872625304;0,875020886;0,875020886;0,875020886;0,875020886;0,872383888;0,872383888;0,872383888;0,872383888;0,871824866;0,871824866;0,871824866;0,871824866;0,87277623;0,87277623;0,87277623;0,87277623;0,870822193;0,870822193;0,870822193;0,870822193;0,87281337;0,87281337;0,87281337;0,87281337;0,876169786;0,876169786;0,876169786;0,876169786;0,872423398;0,872423398;0,872423398;0,872423398;0,874477687;0,874477687;0,874477687;0,874477687;0,872648604;0,872648604;0,872648604;0,872648604;0,872806284;0,872806284;0,872806284;0,872806284;0,872648604;0,872648604;0,872648604;0,872648604;0,87326534;0,87326534;0,87326534;0,87326534;0,872876163;0,872876163;0,872876163;0,872876163;0,875083612;0,875083612;0,875083612;0,875083612;0,872767111;0,872767111;0,872767111;0,872767111;2,420408158;0,24610569;0,001602404;0,001602404;0,001602404;0,001602404;0,00015622;0,00015622;0,00015622;0,00015622;;
28;3,38375349;0,821246529;0,959237223;0,959237223;0,959237223;0,959237223;0,958724692;0,958724692;0,958724692;0,958724692;logistic regression;;0.1;l1;;;;{'logisticregression__C': 0.1, 'logisticregression__penalty': 'l1'};11;11;11;11;0,958061821;0,958061821;0,958061821;0,958061821;0,958959312;0,958959312;0,958959312;0,958959312;0,956892231;0,956892231;0,956892231;0,956892231;0,958940742;0,958940742;0,958940742;0,958940742;0,962406015;0,962406015;0,962406015;0,962406015;0,958309347;0,958309347;0,958309347;0,958309347;0,959224599;0,959224599;0,959224599;0,959224599;0,958755803;0,958755803;0,958755803;0,958755803;0,96006016;0,96006016;0,96006016;0,96006016;0,958607242;0,958607242;0,958607242;0,958607242;0,958723262;0,958723262;0,958723262;0,958723262;0,958625812;0,958625812;0,958625812;0,958625812;0,958883503;0,958883503;0,958883503;0,958883503;0,958310895;0,958310895;0,958310895;0,958310895;0,959384924;0,959384924;0,959384924;0,959384924;0,959035115;0,959035115;0,959035115;0,959035115;0,957866577;0,957866577;0,957866577;0,957866577;0,958702394;0,958702394;0,958702394;0,958702394;0,960869565;0,960869565;0,960869565;0,960869565;0,95900026;0,95900026;0,95900026;0,95900026;0,173610727;0,021790689;0,00150186;0,00150186;0,00150186;0,00150186;0,000253535;0,000253535;0,000253535;0,000253535;;
